UniswapV3CL,0x22f58d1f8d46344d65bc227a4fe350deed35ae6d,WETH,SENTIS,60,3000,0x4200000000000000000000000000000000000006,0xa3cc5b76cde1e12f81a804f832363b88bc9ae6fc,18,18,UniswapV3
UniswapV3CL,0x2496dad3fb47a697c7186e2164d010e058fb0c5e,WETH,PRG,60,3000,0x4200000000000000000000000000000000000006,0xe0ba6d6e282e2784e1a6d0f74411446c2329592c,18,18,UniswapV3
UniswapV3CL,0x260d16ec681cff78499d312a261a9d941c673fba,MayeMusk,WETH,60,3000,0x064ff91c768301c6571ef5b57e86daac1068986f,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x265cf65a98da496fc970dba758b570772098b921,WETH,ICP,60,3000,0x4200000000000000000000000000000000000006,0xf89c00ddd3d25ac099fa6e4911c2da290ab62ff0,18,18,UniswapV3
UniswapV3CL,0x27c32cf2291ae0c90e67fefa9a93ee537add9626,WETH,SPSN,60,3000,0x4200000000000000000000000000000000000006,0xba63163fc5b6c8a969ac64ff706d78a9760fba49,18,18,UniswapV3
UniswapV3CL,0x27c3ff7d90f7de72ec8549b3cd3f2187b56eba99,WETH,4,1,100,0x4200000000000000000000000000000000000006,0xd77cd13c2a72b20668bed8899321daf97404fd71,18,18,UniswapV3
UniswapV3CL,0x28643cba3915033abc5cb86ce034bae0fac31d90,O1,WETH,60,3000,0x1e41687fffa589fd437addf302738332c443ca39,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x291d31963fa39cb5a372cc7955f18fc8bcb273a9,WETH,Farworld,60,3000,0x4200000000000000000000000000000000000006,0x9275458b62dadf67d795aa6abec62a8c4048c05b,18,18,UniswapV3
UniswapV3CL,0x293ebf226964621e8eb6b1380e996e44b7dc151d,WETH,VSN,60,3000,0x4200000000000000000000000000000000000006,0xa8800e0e747d93c066daf24d198bc0c1dd794814,18,18,UniswapV3
UniswapV3CL,0x29642b13b8de9df25ff9ea433a03016cbedf14e2,WETH,earnfirstdollar,60,3000,0x4200000000000000000000000000000000000006,0xfbee42686d6e3dd0b266c2f7337cca6c489471d6,18,18,UniswapV3
UniswapV3CL,0x2a01c30c6543a26ea904001ecea61272a3f47025,PEIPEI,WETH,1,100,0x03d8aac9d28b1c62712e01f764b2f96dc155d1c5,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x2aae3e23b53c90027d8b3ebc9864ac91339533ba,WETH,IR,60,3000,0x4200000000000000000000000000000000000006,0xf566d8c76b9c5b2aba0ebfd01dfdb036e1a0eaa8,18,18,UniswapV3
UniswapV3CL,0x2ae693bc1889fead4b7b527a985b5d48557aaee8,WETH,APR,60,3000,0x4200000000000000000000000000000000000006,0xce14c62278937aa1a3f35f64139ee8c9561c5ab0,18,18,UniswapV3
UniswapV3CL,0x2b0f9c9745480ce3ef6086ccef929b5bac0f9a35,WETH,HFT,60,3000,0x4200000000000000000000000000000000000006,0xdd8a9b431196680220758f20f0d6380996265692,18,18,UniswapV3
UniswapV3CL,0x2b59c135facfcb78754a26ba751e67fb4c64d8a0,WETH,basketball,60,3000,0x4200000000000000000000000000000000000006,0x93ac3ba8d1dec309e34ebbb43e8cf6bde62e4535,18,18,UniswapV3
UniswapV3CL,0x2c15fd4d73fce4b6431b386b5bc17e7f9b8f1b88,WETH,METOPIA,10,500,0x4200000000000000000000000000000000000006,0xa8f972f04788c4ae1a68fbb51b0f27f23995698c,18,18,UniswapV3
UniswapV3CL,0x2c3e88c3a02ed1ee437ffb5698ac89072337ec46,KITE,WETH,200,10000,0x24b115c6a052d9cac44c94b1b1e8951b15967651,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x2c5bb6171506d10e62c2221df566312d5b2fc069,WETH,48000,1,100,0x4200000000000000000000000000000000000006,0xa645c72c54d558d34e7ebc4e534dbde32051cb23,18,18,UniswapV3
UniswapV3CL,0x2c8265695a97908987de6dff051c789cbe157ab9,WETH,BRAIN,1,100,0x4200000000000000000000000000000000000006,0xa8fa69eb0ac6851365bfe1bba0df65e724ee92f3,18,18,UniswapV3
UniswapV3CL,0x2cd8559904a0c255c11f614ab2302bf24676b00e,WETH,FOLKS,1,100,0x4200000000000000000000000000000000000006,0x9f7365ccd511862300f518f17fef26bc3ab8b0af,18,18,UniswapV3
UniswapV3CL,0x2d0ca633417f2818ef5bd9d668485fe1c0eeedee,WETH,DIGI,60,3000,0x4200000000000000000000000000000000000006,0xaaa012014e2c03625b90dfc647808636534e3d28,18,18,UniswapV3
UniswapV3CL,0x2db28238f04a00ff87aeb921d8004c1f6678501d,WETH,Neynar,60,3000,0x4200000000000000000000000000000000000006,0xdc827dbcd9486106b3b43cf98f97e3a7db95095c,18,18,UniswapV3
UniswapV3CL,0x2de7b46b371106a99f13eea3f0f0d0bf5f70bbf6,WETH,KITE,200,10000,0x4200000000000000000000000000000000000006,0xe8516a6f290a6a049de3ab1837e1980485379336,18,18,UniswapV3
UniswapV3CL,0x2e8b5cf35680f8b7df0957d05c6a0a4ae1d00cde,BRACKY,WETH,200,10000,0x06f71fb90f84b35302d132322a3c90e4477333b0,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x2f678c9f5136bb919a0e2e9f021e83b6407d5cce,WETH,TrumpCTO,1,100,0x4200000000000000000000000000000000000006,0x54e0daded7750b5a23ef692df551efc7f5cb4e9f,18,18,UniswapV3
UniswapV3CL,0x2fa9d6085c91151200e61a3e627d35001772c0d1,WETH,AUKI,200,10000,0x4200000000000000000000000000000000000006,0xf9569cfb8fd265e91aa478d86ae8c78b8af55df4,18,18,UniswapV3
UniswapV3CL,0x2face087e2276bbd932d64a13700cd24debc3d3a,WETH,Farcaster,60,3000,0x4200000000000000000000000000000000000006,0x86b0b3c14e3638dbe21610227aee04ca5519c3ad,18,18,UniswapV3
UniswapV3CL,0x304b63a3275d1ad2f9e1e32ff947001e024c15c8,WETH,NoCellyJAB,60,3000,0x4200000000000000000000000000000000000006,0xd574aee65c61d74cba5cca3bc8e806253fd2e535,18,18,UniswapV3
UniswapV3CL,0x31c9b8471a8a292d84e0f2288a084d2971914673,WETH,BARD,60,3000,0x4200000000000000000000000000000000000006,0x4317e2ce2cb7ed3819faa1b4fc47646297192c71,18,18,UniswapV3
UniswapV3CL,0x32399cd9eae906280397e8f0bb8706fe60ad3b6e,Pinetree,WETH,10,500,0x30726c1f73560267c3dbb49f91e7f6faf01ace5e,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x32d87651752c65e7d42edfa043a109c9cdbd735a,WETH,KA,60,3000,0x4200000000000000000000000000000000000006,0xd67ab719c25dd428e71e3b2fab9b24ede7448ecc,18,18,UniswapV3
UniswapV3CL,0x33202b1bc461361deae3cb48ad746b9e9aec2f02,WETH,XDOGE,60,3000,0x4200000000000000000000000000000000000006,0x9219333df9e4a9c262557cab9c09b496b6f5cdb6,18,18,UniswapV3
UniswapV3CL,0x33d44d84b32d18bd9fe4f9601b43371d8a9a734a,WETH,KITKATWIF,60,3000,0x4200000000000000000000000000000000000006,0xfea141485e2e3ab91d0cec3eaef6cc4d56d64ede,18,18,UniswapV3
UniswapV3CL,0x344acf15b424d6393f6ee71abcef0dcffa48e294,WETH,baseposting,60,3000,0x4200000000000000000000000000000000000006,0x6137077282097993b333b22db692ac6b52af9916,18,18,UniswapV3
UniswapV3CL,0x3540d4099aee5255656fa700a86cb626ac4ea486,WETH,BASECOIN,1,100,0x4200000000000000000000000000000000000006,0x588b252381ce64b71d1bb8ec30df16620c455142,18,18,UniswapV3
UniswapV3CL,0x3574de656569adc3ca8d9f7ad984d509197d1a78,xGET,WETH,1,100,0x1ab1592ae21652ba4c239ca6cde04f8e7b2c1cd0,0x4200000000000000000000000000000000000006,18,18,UniswapV3
UniswapV3CL,0x35ed9bcd566c623d4c52f1ffcd497b94fa08c0d4,WETH,MC,60,3000,0x4200000000000000000000000000000000000006,0x46c9e6550c3ab9e5d9601d7c9ad5a13c651c295d,18,18,UniswapV3
UniswapV3CL,0x36adf9a3a664362132542729b906ba8372c263e1,WETH,Gauntlet,60,3000,0x4200000000000000000000000000000000000006,0xe12295de0f62fe91e4a6b69144ef4a53212f90d7,18,18,UniswapV3
UniswapV3CL,0x374b11ff119e73c4da026bcbdbe1057a01e16ac8,WETH,CHECK,60,3000,0x4200000000000000000000000000000000000006,0x6a285bb1ec95ffb0dab1bc6a1781bcc37d1af1b9,18,18,UniswapV3
UniswapV3CL,0x385a93ccb86c303f7e090fb311bf7b427f1ce024,WETH,AK,60,3000,0x4200000000000000000000000000000000000006,0x81b9c128a9fb83e80001d53301775737ccd46789,18,18,UniswapV3
