address,version,token0,token1,decimals0,decimals1,fee,block_number,timestamp,id
0xb31de9c0aee87e20388a43ae7b90333eef5b7656,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc8826070b07b70f5b5952c9a30f7a08c83fb6335,18,18,25,0,0,94
0xc3621e5d5791c2ca7fd8b13b59d7d412f464368a,3,0x55d398326f99059ff775485246999027b3197955,0xa1bc783fd120d9f25879ef0cdb3ebe9242dc7771,18,18,25,0,0,95
0xae20cb1363ed52f924f0f0bb1346ceea765eaa7f,3,0x3f0b69bdb2dd542340f5458b2c9e3a4ff0b4814c,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,96
0xf0f989bf042180fceb77345e6d5d4184e4359ba1,3,0x55d398326f99059ff775485246999027b3197955,0xd6678b5d93023bf73e7c1d7c8b33eb234a2c7777,18,18,25,0,0,97
0xa5246ebcbe63af87cc5fdc9956b23f3e1bde00a1,3,0x55d398326f99059ff775485246999027b3197955,0xec86b5b8ab7a99bca3bec9a64db0c6712b89bf77,18,18,25,0,0,98
0xf0ab39b4864427cdf324cd62bb238f6ef9bbab6a,3,0x55d398326f99059ff775485246999027b3197955,0x8e39a93ee8dfdcf026c4aed021bc882443932167,18,18,25,0,0,99
0x7ba30c5d31af4e1d14cd2de2a7ebb1a14c00ef7c,3,0x55d398326f99059ff775485246999027b3197955,0xc9ef9c76b2df7b544d6c0a4ca0fe92c0ec66c3c5,18,18,25,0,0,100
0x26228dee9d234c4b12f280fb16d2d779f5f6354d,3,0x55d398326f99059ff775485246999027b3197955,0x7d2ba25b1c208c8489d0a99b72a1060a8fef834e,18,18,25,0,0,101
0x45d8e0b40b26191ed56883a036f98099162d196b,3,0x55d398326f99059ff775485246999027b3197955,0x5b08ffccdfd351d5a9ff9feed14cbbacecfcda37,18,18,25,0,0,102
0x0ec12db33551afba853b691b4edf49196ea0e99a,3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xd5eaaac47bd1993d661bc087e15dfb079a7f3c19,18,18,25,0,0,103
0x280e31bf64ba9e8fd34709eebbc624ad7b1e134c,3,0x55d398326f99059ff775485246999027b3197955,0x61148aabc3dd9ac0ccc3cf23d43e18465d77a999,18,18,25,0,0,104
0x724696a86abab3de74aac24696e8db31ac50fb82,3,0x0c27f037074178267d89f68ca32bc4ffd1901927,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,105
0x00b1742ae140435a5791dd1f3f6827f213867829,3,0x55d398326f99059ff775485246999027b3197955,0xecd59df3366629edc80fb4111f9655114d877b99,18,18,25,0,0,106
0xed2ec734193626282e105a4a44bf39c1f6b44d78,3,0x0566b9a8ffb8908682796751eed00722da967be0,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,107
0x9d673fdcd92ff174b669a23403bd86f59d6ac459,3,0x0a8cdd89e99e6921595beb032b8cb8e8314bf310,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,108
0xe9a8272e1bd69f4201f4804f13c0527ca0b99c50,3,0x55d398326f99059ff775485246999027b3197955,0xc59d5f8eaae58bcbde67099f103c8be06f999999,18,18,25,0,0,109
0xa5eeac909bc1130f6c7b8306e2dd78970959f5e9,3,0x2fdebbe41dceba0c51af6c6f70436fe19e6bbfff,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,110
0x4c7d99296663a396146984e4b9d7d4f0796740e7,3,0x55d398326f99059ff775485246999027b3197955,0xbcb1a6cce62b41b540df1a35dc966afcdb2aaae8,18,18,25,0,0,111
0x68774cd2b845cca10365c7897f3f44b4a0a07daa,3,0x1756c9d97f5cf9199b16df76ca5d520bffa3c31c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,112
0x4eec1eb6f8a17d3559332414f7554f01169d3855,3,0x55d398326f99059ff775485246999027b3197955,0xe537c95c6242e45a1e6d514ae6de4ddb2c7800d1,18,18,25,0,0,113
0x3ca1392e4a95aa0f83e97458ab4495a58ca91bd6,3,0x55d398326f99059ff775485246999027b3197955,0x97ecc27f79eaa69f80ab49bc97ba3750a7087ccc,18,18,25,0,0,114
0x87a9ec1f3c25b5c162772e88fd2d14c3dcf60a26,3,0x55d398326f99059ff775485246999027b3197955,0xc708ec07d9d6f981f9ebbaaf6580a33ad2755177,18,18,25,0,0,115
0xf77823803f1a936ffe97229e619a2f95b88e94dd,3,0x55d398326f99059ff775485246999027b3197955,0xd4713664b4997299bb41273432a77fbb44eed6dc,18,18,25,0,0,116
0xad3597c75186860b6714a034255c8d1cbdeb456f,3,0x2da91257961b87e69fa13b2e20931d517dc97597,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,117
0xd4fe4e85a0cc85e0b69fba21b0d18cd7bcac6877,3,0x55d398326f99059ff775485246999027b3197955,0x677476c15f339d341f4b82cc06a7672403def5f0,18,18,25,0,0,118
0xd01d1b917faffc8b59c1d2cad1093027438f38de,3,0x55d398326f99059ff775485246999027b3197955,0xcd4ab72f52f6abec6aa518e0c6da80eba9edad18,18,18,25,0,0,119
0x2589cb215192ac0b9ab155336f779cfbaa103ac0,3,0xa73964ea595194af9d17b1d2c5d571d067726d2c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,120
0x85e08ac87e627b5fe866021433b37e0ec813720c,3,0x00fb5a67dc9da410d9e3745769dae1ac385836a6,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,121
0x4e316f48934cbd068b89c7f1459dff0edc8c7364,3,0x3fd3f01f841d9fa4de9c53d18fe35982c29d1531,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,122
0xf715e9244652ec3a42eedfbd22a1f17e525c473f,3,0x2b280b233b681f54c04e91341b6b601a1ef1ff77,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,123
0xc736b22af35ccd04e4d8671461c129f874feded1,3,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xe014d1c27934a59c1ff2cd2a3320afd635fcbdfd,18,18,25,0,0,124
0x0c7e40e742fb50a2ba1c7c8c16d66f044094f857,3,0x7aaaa5b10f97321345acd76945083141be1c5631,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,25,0,0,125
0x293ba369a5f8f483a65b943e7f8cdbc1b5befb90,3,0x55d398326f99059ff775485246999027b3197955,0xa300c46a7c0d168d40fe3742ce8c0d4960a1211c,18,18,25,0,0,126
0x52672c173fa7f00d921437708927bfe9bb8892f5,3,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,0x55d398326f99059ff775485246999027b3197955,18,18,25,0,0,127
