protocol,address,token0_symbol,token1_symbol,tickSpacing,fee,token0_address,token1_address,decimals0,decimals1,dex
PancakeSwapV3,0x268a0e9b5073340255bdd1b2586a5d48d77af3ea,ETH,PUNDIX,1,100,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x502676cb33ecf9faceff67d92a019d5ccfcb186e,18,18,PancakeSwapV3
UniswapV3CL,0xb1a1b707b143b911c36e1a0f4f901c5017791aca,WBNB,VELO,60,3000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf486ad071f3bee968384d2e39e2d8af0fcf6fd46,18,18,UniswapV3CL
PancakeSwapV3,0xa1e52bfc050c13e08903d28270fdbed5a69e7eaf,CAS,WBNB,1,100,0x376fa0639a99e2ae4d815d8b6d82b198a6df6986,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x56faf9756e9e593a8ac01748096ea1bde4472df5,OFD,USDT,50,2500,0x55899a4cd6d255dccaa84d67e3a08043f2123d7e,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0xa96f2f034d2c3e2c898123d32b468909b841cbf2,WBNB,BDOG,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbcf114b5454b8c9158a2e554ed891c3319523dfd,18,18,PancakeSwapV3
PancakeSwapV3,0x5f6df56e8ccfcb0abb4a46702d66f292daf6cf56,WBNB,Solv,10,500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc6e2f88631b6ade166ad8a24113ad585e069929e,18,18,PancakeSwapV3
PancakeSwapV3,0x210a5c87b921e713862331509ac4b4efd6ecab73,YUSD,WBNB,50,2500,0xab3dbcd9b096c3ff76275038bf58eac10d22c61f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xc314b1d4c0305797fdadb8332823d66f903b31b9,cpt,WBNB,1,100,0x5372b77c7dcb68807cec0b0f48aa5c9f6b52125b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xbae6db218346cf81ad748451eecb225c011ff977,FourAi,WBNB,200,10000,0x8c33bca75e75f63c4ba7c57c083935ce4bd49f59,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe7e994f5f910077800a1bbafe7e0fcae81e8b9dc,OGBC,WBNB,1,100,0x4f5127f6fda855bfdb93799df380a4e6f95e30ae,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xd28c09cb3c31c8388dc32da6b5158ed79ecaa8c1,quq,WBNB,50,2500,0x4fa7c69a7b69f8bc48233024d546bc299d6b03bf,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0xb41f85084be6edad08c5c2d0032eaa241773b943,ETH,?,60,3000,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x9c89cd56cf485a55d6c5fe3446f5a04c87738c79,18,18,UniswapV3CL
PancakeSwapV3,0x47e07f581aa7bf55dcc1e5bcff2287d8cd18da6e,PONKEV2,WBNB,50,2500,0x039ced453c7bed16eaefb60a40092239cf4766a1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xb49332eb00086fd4adcff960a7bc570bbccaa252,USDT,SWFTC,50,2500,0x55d398326f99059ff775485246999027b3197955,0xe64e30276c2f826febd3784958d6da7b55dfbad3,18,18,PancakeSwapV3
PancakeSwapV3,0x539bbaf9f06c260b6557c353aa91da2ca532045a,BOTIFI,WBNB,50,2500,0xacb7980cd5e9bc30220185fd6a4e86a5de5e2ec6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0xa0d3074495f225ba795af178232208c7b1693a38,BTCB,10,60,3000,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,0xf2ec9f5a4466a6c3b8550d523f8159333abcba05,18,18,UniswapV3CL
PancakeSwapV3,0xe49f92fa344a717b77c43ba46a4f1824d73419ff,ISLAMCANCER,WBNB,200,10000,0x8e4f173bb9f7f4ea1eb6c3c64f645a9892f13f87,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x7818944a6910f9cb719064ef9d305e3654f1d126,PERRY,WBNB,50,2500,0x342253e796837f982ba5b27dddb530cba4f04814,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xa07570fd7310e1a9b6b034aadab44c2ca9370bbe,USDT,NABOX,200,10000,0x55d398326f99059ff775485246999027b3197955,0x755f34709e369d37c6fa52808ae84a32007d1155,18,18,PancakeSwapV3
UniswapV3CL,0x64b0b57840a3a2bde9a05b69d726239194dc49e1,ZEC,WBNB,200,10000,0x1ba42e5193dfa8b03d15dd1b86a3113bbbef8eeb,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0x9d7dae710545ccbe39cf7b5c4ebc55d116f05f44,USDT,KGST,200,10000,0x55d398326f99059ff775485246999027b3197955,0x94be0bba8e1e303fe998c9360b57b826f1a4f828,18,18,PancakeSwapV3
PancakeSwapV3,0x4ea1052cc80693424426fcda10a0e99295fedd81,MAS,WBNB,10,500,0x40906e9edccfa511f3d779b178536a3eb0d6dbe1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xf9d481c36bbf3309438c231a51d0ee6f5c095705,ALEO,USDC,50,2500,0x6cfffa5bfd4277a04d83307feedfe2d18d944dd2,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,6,18,PancakeSwapV3
PancakeSwapV3,0x31ce0168c07039545fae8b8b441d0e6e9ece8e8e,RKIT,WBNB,1,100,0x538116e103869f6e08fae0d4d1577813e7bcfa1c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x097419329833bdbf0a1ff5ba134f76d4e5929434,WLFI,WBNB,50,2500,0x47474747477b199288bf72a1d702f7fe0fb1deea,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x0246913ec96765bca457b0a3608872bba37d1d15,NEAR,WBNB,50,2500,0x1fa4a73a3f0133f0025378af00236f3abdee5d63,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x183bcc64486e8cce429cca61b5c880fe4170af58,WBNB,Broccoli,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xff4e309715ef2490347bc287939212665ba3650b,18,18,PancakeSwapV3
PancakeSwapV3,0x0cc05cd3a355f6d1a9d0f1d341cb346a2cfe54c7,THIQ,WBNB,50,2500,0x433b285b0f3a29839b11b3c1feded253ad161466,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x7a93441172c438feec68667a9b449eec6fc470ba,ANPC,WBNB,1,100,0x49a985e5be844e36c82fac1d174b81224e536270,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xeeff64823c63f87fa6539ea702ca71221329e7d8,SINGULARRY,WBNB,200,10000,0x18ea4df6a9cde2472f2321a4ec77da106498a66e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x1e56f305644026b33f5aafc2bb2a62fd928f6116,GT,USDT,200,10000,0x24049e208dcf577b6ac8aa15c88e49121d52637d,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0xab34eacfd93d69b55edb1f418865b19cd114e1e2,TDOG,WBNB,50,2500,0x3f608aa532086cbdc75fc595996afa00435485d3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xc31b5a803c98ecf54e47a6869b15820c6eca817f,BNB,WBNB,50,2500,0x8d961cf952e9f8a43f6292ac35b5edfc7a77ea75,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x42af02fb55f94e3d85fbf81b8675769b54f1b21e,testingthiq,WBNB,50,2500,0x77084a00aad72787ae8b8977905e5c5ef8959d76,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x355c9ee126e55d080647a22247c84f60cc6839d9,WBNB,Tepe,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xfbbac010be0f60ab0c84490025a8ed11529a9832,18,18,PancakeSwapV3
PancakeSwapV3,0x1d7261258d01b7e197b8a4d47665d017e38bac30,FATCZ,WBNB,50,2500,0x6e0bea38e72c177a5d42a7850b38f7660c94910f,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe7ab847ee0ff8e951655284283d8f1f7e578666e,TST,WBNB,50,2500,0x95829194cbd0ea437c81e6f8cc25787daf62958c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x87082b1c77764058b5b381114831ba23daa14e18,?,WBNB,50,2500,0x07ffa6710d5e38ab3f4d5af7c76d36c49ae3c9a2,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x73358cb64cf9fc5c64956b38101f65a104a15f58,WBNB,?,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xed09c180b83c123ee722ae411ee99af0996ff1e2,18,18,PancakeSwapV3
PancakeSwapV3,0x4bc68538ebd1b8599aef821dfc20314085b5067d,WBNB,TMOMO,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe33f6feac9ebfa1ae81e8d4c948982302ba78001,18,18,PancakeSwapV3
PancakeSwapV3,0x37c35183f7f53b5f965c1ff813483a8f097477dd,IQ,WBNB,50,2500,0x8439fa7f4eeeb051ec4432e95ece0c784c974d44,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x8a3406095b3bbe537885bc761c3362a910f0669c,TCAT,WBNB,50,2500,0x44fbaef9a85ff619e80be24eb0b1679e042306ed,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x270138229733ba371ca05c54845bbf4e087fffad,WBNB,LRD,10,500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc4e864042728181d6c1eed14028b613e6fdf37a8,18,18,PancakeSwapV3
PancakeSwapV3,0x23b0aa7a308b9e7567a28421e6cba49540e64f88,tttt,WBNB,200,10000,0xa3a47d8fb4e14aac1b30e1a9b2650c587383137c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x69819da1910d921abfddb8912eb17c5a44bc79fa,USDT,CAI,200,10000,0x55d398326f99059ff775485246999027b3197955,0x7e7ec10e7b55194714cfbc4daa14eaa4e423b774,18,18,UniswapV3CL
PancakeSwapV3,0x2ec42c18fdd52eb20ae12e9c4c96fc7cb63acbec,USDT,HPOT,1,100,0x55d398326f99059ff775485246999027b3197955,0xab9c6394059896704917d1167271bd42f0981843,18,18,PancakeSwapV3
PancakeSwapV3,0x5968feacba91d55010975e0cfe8acfc32664ad33,USDT,ZK,1,100,0x55d398326f99059ff775485246999027b3197955,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,18,18,PancakeSwapV3
PancakeSwapV3,0x43faa8640a59507a88789fc0855f99ecacb2b141,WBNB,ALEO,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xcae9024fd31b1dcce8fb779f32722342d38208ee,18,18,PancakeSwapV3
UniswapV3CL,0x71369169317f4970d946f4067a3cea66cc1844bc,GPBR,WBNB,1,100,0x272923abf249ac1d18af472e8817eef0f35dcfb3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,8,18,UniswapV3CL
UniswapV3CL,0x5e0b8369a19f63a8eeb56adbb24bfd9d4b04cd6c,NMB,USDT,60,3000,0x491de630d55cf5987007a3286b41a8c5e206dd91,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
PancakeSwapV3,0x0469259927dadcdac50dd4438c0d76f13560e4da,BEBE,WBNB,200,10000,0x981d1681e366461adaee5b451c7a4b0ef9f6078b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x71b4ec596f8337d9570fd066e907b71eaee930b4,SMB,WBNB,1,100,0x709bfe841fad291ca22b48783a960ad1f29817b7,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x9de3154ddfeaaa393a3b270809dc6ad3645992ff,ULTC,WBNB,50,2500,0x008c82cb9530d97ea7ee4845e14cc80a75ece7c3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xc18caa1658b91076425c8d287ca1b8e238344bfe,BROCCOLI,WBNB,50,2500,0x23d3f4eaaa515403c6765bb623f287a8cca28f2b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x621eaced0b541453e777449876c7ddc5cf55ce0d,NIGA,WBNB,1,100,0x936fe6a7f77bbb52042d551c8071c0e0c784db97,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x89692e5e664c923b1dbbba13c57e07a0bacc5207,TALE,USDT,200,10000,0x37eff3ff1321fb9abc734761ca72fafdc044534a,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
PancakeSwapV3,0xbc9d9eac070a5ba4588a792785039025a4534d2c,WBNB,ULC,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xeffefe5be31c3300fb9be38becca62e1efd2561f,18,18,PancakeSwapV3
PancakeSwapV3,0x6501f68ca88871afc5ecc9cf8d3c17d2b6892456,WBNB,NOT,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbd6dc3b12d6a0b7ed35043762b31d2f3bf5ab899,18,18,PancakeSwapV3
UniswapV3CL,0x3e97236ce64844048e3e7d0b5a46802597d17d90,DAI,USDT,60,3000,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
PancakeSwapV3,0x8db5982d64c5fee07730952663e2c2f3417e9ffa,WDPT,USDT,10,500,0x13cda50ad53be358d2feff6f344e99bda9db4ef1,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
UniswapV3CL,0xa7b4c95e172bc0ee773127f41aaca470238ac051,USDT,RICE,200,10000,0x55d398326f99059ff775485246999027b3197955,0xb5761f36fdfe2892f1b54bc8ee8babb2a1b698d3,18,18,UniswapV3CL
PancakeSwapV3,0xea54fca7413c79e61ecd2464242b00590d8d2eae,SPONGEV2,WBNB,50,2500,0x7083649d58f53c2edb2cd108ac24b63434491781,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x4915da59e575ba73a9e0bf2246b5b7e334a06e9f,VHA,WBNB,10,500,0x2f9ad110f60b1976dbf13d83890619bfa8e8323d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x9b456cdeabbb209e2970c1f30b188b5612b4c0c0,GOL,WBNB,1,100,0x3f2e6b5fded8d254977206c3edbb015ef9b44036,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x8d743324603e99c6f96cb66df836e347f10ea744,XBT,WBNB,50,2500,0x43806abc99e9acde2daae1004e5cd155407a5481,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x6d9fe7bc2930dd8e24d0576c079bb4a70732c5c9,TRUMPCOINBIT,WBNB,1,100,0xa4af9a1561a4b3bd8dead95d72d9491cb84fbef6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x4a1297796569f0a6a65526eb7f3d61e6c0ed5ea9,USDT,aBTC,200,10000,0x55d398326f99059ff775485246999027b3197955,0xfda05d8f66ac25ee7559aedab18f47837f14c888,18,18,UniswapV3CL
PancakeSwapV3,0xea2cebe28435e6a2b4914db0d2a02152d707ca5d,Tukin,WBNB,200,10000,0xaa91f1ceb71fc97d683cb57874e724615c9398d5,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x5bdc472b1613f55c21e45bfdc3709750cc8f2136,WBNB,Tukin,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc6094f49b84103cbde11acaf964addf06e6c1af9,18,18,PancakeSwapV3
PancakeSwapV3,0xcee98d57a934f2c44180f0dbe4420ab77b2314d1,POC,WBNB,1,100,0x12cab8de893628320bb2e8b6857580bcfe5e39c1,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xb3e0aa7155bfd0f1459defdaf2f483335ba51448,WBNB,HODL,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc07d28f8e9d9b5644676196afe14af09e1c79afd,18,18,PancakeSwapV3
UniswapV3CL,0xf89f1e9d8388e8385de21b67017799ff22785de9,KASETF,WBNB,10,500,0x32a3dab828342e1ec3cb1b778d688edabe22977a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
PancakeSwapV3,0xc582043c54e393956b893d4d669e96f9e9fb602c,THX,WBNB,1,100,0x87a5ac2f66cd3122d471fee734a4a3db51f1e3c6,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xa14569b068806f75d7026a0418b7a8f2675154da,BINSALMAN,WBNB,200,10000,0x08d25f19e0b9140690656b23a3be9e211ce122ed,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x319ca8a10c56f97ab129170fdc7c39e1608d6717,AIBT,WBNB,1,100,0x043f3d33987ab5bb2086dc74e06483942992d068,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xf9452bb9b8b119dc08094b8b3b191bc88e94b319,USDT,ASP,1,100,0x55d398326f99059ff775485246999027b3197955,0xad8c787992428cd158e451aab109f724b6bc36de,18,18,PancakeSwapV3
PancakeSwapV3,0x46ae7090f5f488efe1cf0ed850930f295ce10ac8,WBNB,BMP,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbbbbbb163f835a334f2cc2dfc6bf51286db69fbb,18,18,PancakeSwapV3
PancakeSwapV3,0x2e2dca75bbd1a4ce87f59f52f22fd252963eea03,WBNB,THE,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xf4c8e32eadec4bfe97e0f595add0f4450a863a11,18,18,PancakeSwapV3
PancakeSwapV3,0x46bb9a29bfa5397b30a96a316875496ec2556dd2,WBNB,TAKE,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe747e54783ba3f77a8e5251a3cba19ebe9c0e197,18,18,PancakeSwapV3
UniswapV3CL,0x5271f7012d0b9670dc30c49f38e8177395008914,ETH,DOT,60,3000,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x7083609fce4d1d8dc0c979aab8c869ea2c873402,18,18,UniswapV3CL
PancakeSwapV3,0xaac1703efd1a28c30afc41a514b23556474274bf,USDT,?,50,2500,0x55d398326f99059ff775485246999027b3197955,0xa35fe789a61f47c2c65693ece9a7080aa1a63332,18,18,PancakeSwapV3
PancakeSwapV3,0x659dddcc02115946e142e856c1f7cd7e39d03d3d,WBTC,USDT,50,2500,0x0555e30da8f98308edb960aa94c0db47230d2b9c,0x55d398326f99059ff775485246999027b3197955,8,18,PancakeSwapV3
PancakeSwapV3,0xbda6962115533898d85904d7d75077e4fc9c5f32,WBNB,AS,1,100,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xbc492fb7de63df04b8ff68757404a2a60a8b41b0,18,8,PancakeSwapV3
PancakeSwapV3,0x8204ab1319c0e55f94bea98c6c4f0389d4438c62,WBNB,NSWAP,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xfdad8edc724277e975f4955d288c6eb5b20a3146,18,8,PancakeSwapV3
PancakeSwapV3,0x953d26f1d20fd4c2c9de6ae1b1566dd2f50580bc,CPT,WBNB,1,100,0x76987ae18d1c205248153fcc2098f62da955958b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x5b2d5448a8ac6478138b845c3dd5d2ec82b6b3f4,BITMAP,WBNB,10,500,0x9a0d31bf496011c4d2c928c2f897f80c8795c920,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
UniswapV3CL,0x8def19028e033f835d97265d151f7adb754fa3f6,USDT,CORL,200,10000,0x55d398326f99059ff775485246999027b3197955,0xfd9a3f94bec6b08711d90ff69cbba42fac96b45a,18,18,UniswapV3CL
UniswapV3CL,0x9ad1e88aa23c3d714ab965781e5b2e7a30c6deec,ROBO,USDT,60,3000,0x475cbf5919608e0c6af00e7bf87fab83bf3ef6e2,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
PancakeSwapV3,0xd5fddcf674d205407189ebcf91ed6c97c82be739,free,USDT,1,100,0x0b5c56d8c6ed155f3f504aafc65d0c76759a02da,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
UniswapV3CL,0x6059fc54523fd8245c4b398e0c280cd45840f7ff,?,USDT,200,10000,0x44445d29fcc302d5dd512538819d2bcce6038a6f,0x55d398326f99059ff775485246999027b3197955,18,18,UniswapV3CL
UniswapV3CL,0x2926432853bd37d92387670421624ed18adf44a9,USDT,BLUAI,200,10000,0x55d398326f99059ff775485246999027b3197955,0xed9ae3def8d6f052971bb8b6d1975ff267cf9aad,18,18,UniswapV3CL
PancakeSwapV3,0xff35c9b32f7465c4c353e76fb742a2e3e1176a44,PIRATE,WBNB,10,500,0xafcc12e4040615e7afe9fb4330eb3d9120acac05,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,8,18,PancakeSwapV3
PancakeSwapV3,0x91a182098ee462397cb92aa3c220d51989efac2f,HKDS,USDT,10,500,0x10625b456a45b5c7f98144c15d621154d2f63699,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
PancakeSwapV3,0xe264c0f22ebb70537269ca9a3c0ef78d47578bc9,WBNB,Maverick,200,10000,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9be76a5288347a3b85df4aa6dd33d18927372af,18,18,PancakeSwapV3
PancakeSwapV3,0x5a04f74b3f1ab6b2395dd81a72d5baef19b4c2f3,WBNB,FOCUS,50,2500,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xdd0096b1a4c7a081222c50ef42e2f71938659ee4,18,18,PancakeSwapV3
UniswapV3CL,0x012a51fbccd832edf7515919049f52d4379d344e,USDT,1,200,10000,0x55d398326f99059ff775485246999027b3197955,0xff5d99a5c16cf2ffb4e7da1d7c42a791e70e4444,18,18,UniswapV3CL
PancakeSwapV3,0x3af8f7df5a06a1d413d6d6c328ba301d5c3e1262,USDT,XPASS,1,100,0x55d398326f99059ff775485246999027b3197955,0x9cbf2a763e797d8cde780d199f63901027ea3b8e,18,18,PancakeSwapV3
UniswapV3CL,0x8fb0289a302188f15c1d5ef3674ed9bc6f16bd3f,ETH,SOL,60,3000,0x2170ed0880ac9a755fd29b2688956bd959f933f8,0x570a5d26f7765ecb712c0924e4de545b89fd43df,18,18,UniswapV3CL
PancakeSwapV3,0x6bbc4fbc65d4abf4a2e878e660a939db474a4d85,USDT,GMC,1,100,0x55d398326f99059ff775485246999027b3197955,0xe5bda45f81e832425684c67d8b558ff2099cbfd9,18,18,PancakeSwapV3
PancakeSwapV3,0x93555330f57515f13fb24afc9ff86ba47687e6d9,USDT,TAKER,1,100,0x55d398326f99059ff775485246999027b3197955,0xc19539eb93444523ec8f1432624924d2e6226546,18,18,PancakeSwapV3
PancakeSwapV3,0x3f2751f5e2ebaeed65d3f163fa6e521dd6c14815,USXD,USDT,10,500,0x2c9ef6d9418db546ca8f21c12114693b97e57fd1,0x55d398326f99059ff775485246999027b3197955,18,18,PancakeSwapV3
UniswapV3CL,0x2d10dec5b20b6ddc83fd28e29184f6402fc497c5,PAYN,WBNB,200,10000,0x080fa79bb4972d319ce32bd18dd83bff0fe5450a,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
UniswapV3CL,0x5599c91bda59c0954316f9f2529835f494852abf,UDOGE,WBNB,200,10000,0x113d72836fe02b3373a4054127ae14caeab7cb51,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,UniswapV3CL
UniswapV3CL,0xb0bb2c1d32c7b27f21eec4402c6d1c38795c090a,USDC,G,60,3000,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,0x9c7beba8f6ef6643abd725e45a4e8387ef260649,18,18,UniswapV3CL
PancakeSwapV3,0xbce8cfe183cc4117d73d6e8a5f4224d536680f1b,F,WBNB,50,2500,0x4abe2a306680167cc7c6daec09a3275082a81ae5,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x07f071aa224e2fc2cf03ca2e6558ec6181d66a90,CaptainBNB,WBNB,200,10000,0x47a1eb0b825b73e6a14807beaecafef199d5477c,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x5042ddc98bc08d441b6e5f6c16acf3ecd64e6f97,AWE,WBNB,1,100,0x168bafbc822623d488842509de2c0ad338494402,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xe8df1539b380274f1f8205a8f45a7cc266793518,SHIB,WBNB,50,2500,0x2859e4544c4bb03966803b044a93563bd2d0dd4d,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0x1ba60e01aeee4b5a25dfcd0a6ee40054b2f1e145,JJA,WBNB,200,10000,0x321f714977e3e1720449da64ac144693e22362c3,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
PancakeSwapV3,0xccb6396df6f417675cc46057f30e65f838859815,PTI,WBNB,1,100,0xb22457a4c1fac0af31b23abdca6825d673d1110e,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,18,18,PancakeSwapV3
